client_name,group_name,subgroup_name,product_name,campaign_name,conversion_name,interaction_category,day,event_year,event_month,event_month_name,direct_conversions,view_through_conversions,in_platform_leads,total_interactions,cost,budget
Central Washington University,UG + TRN,UG + TRN,PPC,DS - CWU - UG/Transfer - PPC,UG - Visit - Form Submission,Visit/Event,2025-10-15,2025,10,Oct,0.14,0,0,0.14,0,0
Central Washington University,UG + TRN,UG + TRN,Display,DS - CWU - UG/Transfer - Display Retargeting,UG - Apply - Application Submission - Slate,Apply,2025-10-16,2025,10,Oct,0,5,0,5,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,DS - CWU - UG/Transfer - PPC,UG - Apply - Application Submission - Slate,Apply,2025-10-16,2025,10,Oct,8.5,0,0,8.5,0,0
Central Washington University,UG,UG,YouTube,DS - CWU - UG - YouTube - Efficient Reach,Unknown,Other,2025-10-16,2025,10,Oct,0,0,0,0,73.75,102.48
Central Washington University,UG + TRN,UG + TRN,Display,DS - CWU - UG/Transfer - Display Retargeting,Unknown,Other,2025-10-16,2025,10,Oct,0,0,0,0,28.97,43.7
Central Washington University,UG,Parent,Meta,DS - CWU - UG - Meta - Parents,submit_application_website,Other,2025-10-16,2025,10,Oct,0,2,0,2,0,0
Central Washington University,TRN,Transfer,Meta,DS - CWU - Transfer - Meta,submit_application_website,Other,2025-10-16,2025,10,Oct,1,1,0,2,0,0
Central Washington University,UG,Parent,Meta,DS - CWU - UG - Meta - Parents,In-platform social lead gen,RFI/Lead Gen,2025-10-16,2025,10,Oct,0,0,0,0,0,0
Central Washington University,TRN,Transfer,Meta,DS - CWU - Transfer - Meta,In-platform social lead gen,RFI/Lead Gen,2025-10-16,2025,10,Oct,1,0,0,1,0,0
Central Washington University,UG,UG,Meta,DS - CWU - UG - Meta - Students,In-platform social lead gen,RFI/Lead Gen,2025-10-16,2025,10,Oct,1,0,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,Display,DS - CWU - UG/Transfer - Display Retargeting,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-10-16,2025,10,Oct,0,5,0,5,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,DS - CWU - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-10-16,2025,10,Oct,2,0,0,2,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,DS - CWU - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission - UG Page,RFI/Lead Gen,2025-10-16,2025,10,Oct,4.5,0,0,4.5,0,0
Central Washington University,UG,Parent,Meta,DS - CWU - UG - Meta - Parents,fb_pixel_lead,RFI/Lead Gen,2025-10-16,2025,10,Oct,1,0,0,1,0,0
Central Washington University,TRN,Transfer,Meta,DS - CWU - Transfer - Meta,fb_pixel_lead,RFI/Lead Gen,2025-10-16,2025,10,Oct,0,1,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,DS - CWU - UG/Transfer - PPC,UG - Visit - Form Submission,Visit/Event,2025-10-16,2025,10,Oct,2,0,0,2,0,0
Central Washington University,UG + TRN,UG + TRN,Display,DS - CWU - UG/Transfer - Display Retargeting,UG - Visit - Form Submission,Visit/Event,2025-10-16,2025,10,Oct,0,2,0,2,0,0
Central Washington University,UG + TRN,UG + TRN,Display,DS - CWU - UG/Transfer - Display Retargeting,UG - Apply - Application Submission - Slate,Apply,2025-10-17,2025,10,Oct,0,4,0,4,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,DS - CWU - UG/Transfer - PPC,UG - Apply - Application Submission - Slate,Apply,2025-10-17,2025,10,Oct,4,0,0,4,0,0
Central Washington University,UG,UG,YouTube,DS - CWU - UG - YouTube - Efficient Reach,Unknown,Other,2025-10-17,2025,10,Oct,0,0,0,0,74.44,103.44
Central Washington University,UG + TRN,UG + TRN,Display,DS - CWU - UG/Transfer - Display Retargeting,Unknown,Other,2025-10-17,2025,10,Oct,0,0,0,0,28.8,43.44
Central Washington University,TRN,Transfer,Meta,DS - CWU - Transfer - Meta,submit_application_website,Other,2025-10-17,2025,10,Oct,1,0,0,1,0,0
Central Washington University,UG,Parent,Meta,DS - CWU - UG - Meta - Parents,submit_application_website,Other,2025-10-17,2025,10,Oct,2,0,0,2,0,0
Central Washington University,UG,Parent,Meta,DS - CWU - UG - Meta - Parents,In-platform social lead gen,RFI/Lead Gen,2025-10-17,2025,10,Oct,0,0,0,0,0,0
Central Washington University,UG,UG,Meta,DS - CWU - UG - Meta - Students,In-platform social lead gen,RFI/Lead Gen,2025-10-17,2025,10,Oct,1,0,0,1,0,0
Central Washington University,TRN,Transfer,Meta,DS - CWU - Transfer - Meta,In-platform social lead gen,RFI/Lead Gen,2025-10-17,2025,10,Oct,2,0,0,2,0,0
Central Washington University,UG + TRN,UG + TRN,Display,DS - CWU - UG/Transfer - Display Retargeting,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-10-17,2025,10,Oct,0,1,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,DS - CWU - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission - UG Page,RFI/Lead Gen,2025-10-17,2025,10,Oct,5,0,0,5,0,0
Central Washington University,TRN,Transfer,Meta,DS - CWU - Transfer - Meta,fb_pixel_lead,RFI/Lead Gen,2025-10-17,2025,10,Oct,0,1,0,1,0,0
Central Washington University,UG,Parent,Meta,DS - CWU - UG - Meta - Parents,fb_pixel_lead,RFI/Lead Gen,2025-10-17,2025,10,Oct,2,2,0,4,0,0
Central Washington University,UG + TRN,UG + TRN,Display,DS - CWU - UG/Transfer - Display Retargeting,UG - Apply - Application Submission - Slate,Apply,2025-10-18,2025,10,Oct,0,2,0,2,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,DS - CWU - UG/Transfer - PPC,UG - Apply - Application Submission - Slate,Apply,2025-10-18,2025,10,Oct,3,0,0,3,0,0
Central Washington University,UG + TRN,UG + TRN,Display,DS - CWU - UG/Transfer - Display Retargeting,Unknown,Other,2025-10-18,2025,10,Oct,0,0,0,0,29.1,43.89
Central Washington University,UG,UG,YouTube,DS - CWU - UG - YouTube - Efficient Reach,Unknown,Other,2025-10-18,2025,10,Oct,0,0,0,0,74.42,103.41
Central Washington University,UG,UG,Meta,DS - CWU - UG - Meta - Students,In-platform social lead gen,RFI/Lead Gen,2025-10-18,2025,10,Oct,3,0,0,3,0,0
Central Washington University,TRN,Transfer,Meta,DS - CWU - Transfer - Meta,In-platform social lead gen,RFI/Lead Gen,2025-10-18,2025,10,Oct,2,0,0,2,0,0
Central Washington University,UG,Parent,Meta,DS - CWU - UG - Meta - Parents,In-platform social lead gen,RFI/Lead Gen,2025-10-18,2025,10,Oct,0,0,0,0,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,DS - CWU - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-10-18,2025,10,Oct,1,0,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,Display,DS - CWU - UG/Transfer - Display Retargeting,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-10-18,2025,10,Oct,0,2,0,2,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,DS - CWU - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission - UG Page,RFI/Lead Gen,2025-10-18,2025,10,Oct,3,0,0,3,0,0
Central Washington University,UG,Parent,Meta,DS - CWU - UG - Meta - Parents,fb_pixel_lead,RFI/Lead Gen,2025-10-18,2025,10,Oct,2,1,0,3,0,0
Central Washington University,UG + TRN,UG + TRN,Display,DS - CWU - UG/Transfer - Display Retargeting,UG - Visit - Form Submission,Visit/Event,2025-10-18,2025,10,Oct,0,1,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,Display,DS - CWU - UG/Transfer - Display Retargeting,UG - Apply - Application Submission - Slate,Apply,2025-10-19,2025,10,Oct,0,1,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,DS - CWU - UG/Transfer - PPC,UG - Apply - Application Submission - Slate,Apply,2025-10-19,2025,10,Oct,5,0,0,5,0,0
Central Washington University,UG + TRN,UG + TRN,Display,DS - CWU - UG/Transfer - Display Retargeting,Unknown,Other,2025-10-19,2025,10,Oct,0,0,0,0,28.89,43.58
Central Washington University,UG,UG,YouTube,DS - CWU - UG - YouTube - Efficient Reach,Unknown,Other,2025-10-19,2025,10,Oct,0,0,0,0,74.27,103.2
Central Washington University,UG,UG,Meta,DS - CWU - UG - Meta - Students,submit_application_website,Other,2025-10-19,2025,10,Oct,0,1,0,1,0,0
Central Washington University,TRN,Transfer,Meta,DS - CWU - Transfer - Meta,In-platform social lead gen,RFI/Lead Gen,2025-10-19,2025,10,Oct,2,0,0,2,0,0
Central Washington University,UG,UG,Meta,DS - CWU - UG - Meta - Students,In-platform social lead gen,RFI/Lead Gen,2025-10-19,2025,10,Oct,2,0,0,2,0,0
Central Washington University,UG,Parent,Meta,DS - CWU - UG - Meta - Parents,In-platform social lead gen,RFI/Lead Gen,2025-10-19,2025,10,Oct,0,0,0,0,0,0
Central Washington University,UG + TRN,UG + TRN,Display,DS - CWU - UG/Transfer - Display Retargeting,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-10-19,2025,10,Oct,0,2,0,2,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,DS - CWU - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-10-19,2025,10,Oct,2,0,0,2,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,DS - CWU - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission - UG Page,RFI/Lead Gen,2025-10-19,2025,10,Oct,8,0,0,8,0,0
Central Washington University,UG,Parent,Meta,DS - CWU - UG - Meta - Parents,fb_pixel_lead,RFI/Lead Gen,2025-10-19,2025,10,Oct,2,0,0,2,0,0
Central Washington University,UG,UG,Meta,DS - CWU - UG - Meta - Students,fb_pixel_lead,RFI/Lead Gen,2025-10-19,2025,10,Oct,0,1,0,1,0,0
Central Washington University,TRN,Transfer,Meta,DS - CWU - Transfer - Meta,fb_pixel_lead,RFI/Lead Gen,2025-10-19,2025,10,Oct,0,1,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,DS - CWU - UG/Transfer - PPC,UG - Visit - Form Submission,Visit/Event,2025-10-19,2025,10,Oct,0.2,0,0,0.2,0,0
Central Washington University,UG + TRN,UG + TRN,Display,DS - CWU - UG/Transfer - Display Retargeting,UG - Apply - Application Submission - Slate,Apply,2025-10-20,2025,10,Oct,0,4,0,4,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,DS - CWU - UG/Transfer - PPC,UG - Apply - Application Submission - Slate,Apply,2025-10-20,2025,10,Oct,7,0,0,7,0,0
Central Washington University,UG,UG,YouTube,DS - CWU - UG - YouTube - Efficient Reach,Unknown,Other,2025-10-20,2025,10,Oct,0,0,0,0,74.23,103.15
Central Washington University,UG + TRN,UG + TRN,Display,DS - CWU - UG/Transfer - Display Retargeting,Unknown,Other,2025-10-20,2025,10,Oct,0,0,0,0,28.7,43.29
Central Washington University,TRN,Transfer,Meta,DS - CWU - Transfer - Meta,submit_application_website,Other,2025-10-20,2025,10,Oct,0,3,0,3,0,0
Central Washington University,UG,Parent,Meta,DS - CWU - UG - Meta - Parents,submit_application_website,Other,2025-10-20,2025,10,Oct,0,1,0,1,0,0
Central Washington University,UG,UG,Meta,DS - CWU - UG - Meta - Students,In-platform social lead gen,RFI/Lead Gen,2025-10-20,2025,10,Oct,1,0,0,1,0,0
Central Washington University,UG,Parent,Meta,DS - CWU - UG - Meta - Parents,In-platform social lead gen,RFI/Lead Gen,2025-10-20,2025,10,Oct,0,0,0,0,0,0
Central Washington University,TRN,Transfer,Meta,DS - CWU - Transfer - Meta,In-platform social lead gen,RFI/Lead Gen,2025-10-20,2025,10,Oct,3,0,0,3,0,0
Central Washington University,UG + TRN,UG + TRN,Display,DS - CWU - UG/Transfer - Display Retargeting,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-10-20,2025,10,Oct,0,3,0,3,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,DS - CWU - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-10-20,2025,10,Oct,4,0,0,4,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,DS - CWU - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission - UG Page,RFI/Lead Gen,2025-10-20,2025,10,Oct,8,0,0,8,0,0
Central Washington University,TRN,Transfer,Meta,DS - CWU - Transfer - Meta,fb_pixel_lead,RFI/Lead Gen,2025-10-20,2025,10,Oct,0,1,0,1,0,0
Central Washington University,UG,Parent,Meta,DS - CWU - UG - Meta - Parents,fb_pixel_lead,RFI/Lead Gen,2025-10-20,2025,10,Oct,1,0,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,DS - CWU - UG/Transfer - PPC,UG - Visit - Form Submission,Visit/Event,2025-10-20,2025,10,Oct,1,0,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,Display,DS - CWU - UG/Transfer - Display Retargeting,UG - Visit - Form Submission,Visit/Event,2025-10-20,2025,10,Oct,1,0,0,1,0,0
Central Washington University,TRN,Transfer,Meta,DS - CWU - Transfer - Meta,fb_pixel_complete_registration,Visit/Event,2025-10-20,2025,10,Oct,1,0,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,DS - CWU - UG/Transfer - PPC,UG - Apply - Application Submission - Slate,Apply,2025-10-21,2025,10,Oct,2.25,0,0,2.25,0,0
Central Washington University,UG + TRN,UG + TRN,Display,DS - CWU - UG/Transfer - Display Retargeting,UG - Apply - Application Submission - Slate,Apply,2025-10-21,2025,10,Oct,0,3,0,3,0,0
Central Washington University,UG,UG,YouTube,DS - CWU - UG - YouTube - Efficient Reach,UG - Apply - Application Submission - Slate,Apply,2025-10-21,2025,10,Oct,0,1,0,1,0,0
Central Washington University,UG,UG,YouTube,DS - CWU - UG - YouTube - Efficient Reach,Unknown,Other,2025-10-21,2025,10,Oct,0,0,0,0,74.4,103.38
Central Washington University,UG + TRN,UG + TRN,Display,DS - CWU - UG/Transfer - Display Retargeting,Unknown,Other,2025-10-21,2025,10,Oct,0,0,0,0,28.9,43.59
Central Washington University,UG,UG,Meta,DS - CWU - UG - Meta - Students,submit_application_website,Other,2025-10-21,2025,10,Oct,0,1,0,1,0,0
Central Washington University,UG,Parent,Meta,DS - CWU - UG - Meta - Parents,submit_application_website,Other,2025-10-21,2025,10,Oct,0,1,0,1,0,0
Central Washington University,TRN,Transfer,Meta,DS - CWU - Transfer - Meta,In-platform social lead gen,RFI/Lead Gen,2025-10-21,2025,10,Oct,1,0,0,1,0,0
Central Washington University,UG,Parent,Meta,DS - CWU - UG - Meta - Parents,In-platform social lead gen,RFI/Lead Gen,2025-10-21,2025,10,Oct,0,0,0,0,0,0
Central Washington University,UG,UG,Meta,DS - CWU - UG - Meta - Students,In-platform social lead gen,RFI/Lead Gen,2025-10-21,2025,10,Oct,1,0,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,Display,DS - CWU - UG/Transfer - Display Retargeting,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-10-21,2025,10,Oct,0,5,0,5,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,DS - CWU - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-10-21,2025,10,Oct,3,0,0,3,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,DS - CWU - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission - UG Page,RFI/Lead Gen,2025-10-21,2025,10,Oct,5,0,0,5,0,0
Central Washington University,UG,Parent,Meta,DS - CWU - UG - Meta - Parents,fb_pixel_lead,RFI/Lead Gen,2025-10-21,2025,10,Oct,1,1,0,2,0,0
Central Washington University,UG,UG,Meta,DS - CWU - UG - Meta - Students,fb_pixel_lead,RFI/Lead Gen,2025-10-21,2025,10,Oct,0,1,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,DS - CWU - UG/Transfer - PPC,UG - Visit - Form Submission,Visit/Event,2025-10-21,2025,10,Oct,3.29,0,0,3.29,0,0
Central Washington University,UG + TRN,UG + TRN,Display,DS - CWU - UG/Transfer - Display Retargeting,UG - Apply - Application Submission - Slate,Apply,2025-10-22,2025,10,Oct,0,3,0,3,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,DS - CWU - UG/Transfer - PPC,UG - Apply - Application Submission - Slate,Apply,2025-10-22,2025,10,Oct,8,0,0,8,0,0
Central Washington University,UG,UG,YouTube,DS - CWU - UG - YouTube - Efficient Reach,Unknown,Other,2025-10-22,2025,10,Oct,0,0,0,0,74.31,103.26
Central Washington University,UG + TRN,UG + TRN,Display,DS - CWU - UG/Transfer - Display Retargeting,Unknown,Other,2025-10-22,2025,10,Oct,0,0,0,0,28.95,43.67
Central Washington University,UG,UG,TikTok,DS - CWU - UG - TikTok,form,Other,2025-10-22,2025,10,Oct,1,0,0,1,0,0
Central Washington University,UG,Parent,Meta,DS - CWU - UG - Meta - Parents,submit_application_website,Other,2025-10-22,2025,10,Oct,0,1,0,1,0,0
Central Washington University,TRN,Transfer,Meta,DS - CWU - Transfer - Meta,submit_application_website,Other,2025-10-22,2025,10,Oct,0,2,0,2,0,0
Central Washington University,UG,UG,Meta,DS - CWU - UG - Meta - Students,In-platform social lead gen,RFI/Lead Gen,2025-10-22,2025,10,Oct,2,0,0,2,0,0
Central Washington University,TRN,Transfer,Meta,DS - CWU - Transfer - Meta,In-platform social lead gen,RFI/Lead Gen,2025-10-22,2025,10,Oct,0,0,0,0,0,0
Central Washington University,UG,Parent,Meta,DS - CWU - UG - Meta - Parents,In-platform social lead gen,RFI/Lead Gen,2025-10-22,2025,10,Oct,0,0,0,0,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,DS - CWU - UG/Transfer - PPC,Transfer - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-10-22,2025,10,Oct,1,0,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,DS - CWU - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-10-22,2025,10,Oct,2,0,0,2,0,0
Central Washington University,UG + TRN,UG + TRN,Display,DS - CWU - UG/Transfer - Display Retargeting,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-10-22,2025,10,Oct,0,2,0,2,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,DS - CWU - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission - UG Page,RFI/Lead Gen,2025-10-22,2025,10,Oct,6,0,0,6,0,0
Central Washington University,TRN,Transfer,Meta,DS - CWU - Transfer - Meta,fb_pixel_lead,RFI/Lead Gen,2025-10-22,2025,10,Oct,0,2,0,2,0,0
Central Washington University,UG,Parent,Meta,DS - CWU - UG - Meta - Parents,fb_pixel_lead,RFI/Lead Gen,2025-10-22,2025,10,Oct,1,0,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,DS - CWU - UG/Transfer - PPC,UG - Visit - Form Submission,Visit/Event,2025-10-22,2025,10,Oct,0.5,0,0,0.5,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,DS - CWU - UG/Transfer - PPC,UG - Apply - Application Submission - Slate,Apply,2025-10-23,2025,10,Oct,7,0,0,7,0,0
Central Washington University,UG + TRN,UG + TRN,Display,DS - CWU - UG/Transfer - Display Retargeting,UG - Apply - Application Submission - Slate,Apply,2025-10-23,2025,10,Oct,0,6,0,6,0,0
Central Washington University,UG + TRN,UG + TRN,Display,DS - CWU - UG/Transfer - Display Retargeting,Unknown,Other,2025-10-23,2025,10,Oct,0,0,0,0,28.91,43.61
Central Washington University,UG,UG,YouTube,DS - CWU - UG - YouTube - Efficient Reach,Unknown,Other,2025-10-23,2025,10,Oct,0,0,0,0,74.29,103.23
Central Washington University,TRN,Transfer,Meta,DS - CWU - Transfer - Meta,submit_application_website,Other,2025-10-23,2025,10,Oct,1,0,0,1,0,0
Central Washington University,UG,Parent,Meta,DS - CWU - UG - Meta - Parents,submit_application_website,Other,2025-10-23,2025,10,Oct,0,1,0,1,0,0
Central Washington University,UG,Parent,Meta,DS - CWU - UG - Meta - Parents,In-platform social lead gen,RFI/Lead Gen,2025-10-23,2025,10,Oct,0,0,0,0,0,0
Central Washington University,UG,UG,Meta,DS - CWU - UG - Meta - Students,In-platform social lead gen,RFI/Lead Gen,2025-10-23,2025,10,Oct,0,0,0,0,0,0
Central Washington University,TRN,Transfer,Meta,DS - CWU - Transfer - Meta,In-platform social lead gen,RFI/Lead Gen,2025-10-23,2025,10,Oct,4,0,0,4,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,DS - CWU - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-10-23,2025,10,Oct,1,0,0,1,0,0
Central Washington University,UG,UG,YouTube,DS - CWU - UG - YouTube - Efficient Reach,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-10-23,2025,10,Oct,0,1,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,Display,DS - CWU - UG/Transfer - Display Retargeting,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-10-23,2025,10,Oct,0,2,0,2,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,DS - CWU - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission - UG Page,RFI/Lead Gen,2025-10-23,2025,10,Oct,8,0,0,8,0,0
Central Washington University,UG,Parent,Meta,DS - CWU - UG - Meta - Parents,fb_pixel_lead,RFI/Lead Gen,2025-10-23,2025,10,Oct,3,0,0,3,0,0
Central Washington University,TRN,Transfer,Meta,DS - CWU - Transfer - Meta,fb_pixel_lead,RFI/Lead Gen,2025-10-23,2025,10,Oct,0,1,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,DS - CWU - UG/Transfer - PPC,UG - Visit - Form Submission,Visit/Event,2025-10-23,2025,10,Oct,0.5,0,0,0.5,0,0
Central Washington University,UG + TRN,UG + TRN,Display,DS - CWU - UG/Transfer - Display Retargeting,UG - Apply - Application Submission - Slate,Apply,2025-10-24,2025,10,Oct,0,9,0,9,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,DS - CWU - UG/Transfer - PPC,UG - Apply - Application Submission - Slate,Apply,2025-10-24,2025,10,Oct,6.5,0,0,6.5,0,0
Central Washington University,UG + TRN,UG + TRN,Display,DS - CWU - UG/Transfer - Display Retargeting,Unknown,Other,2025-10-24,2025,10,Oct,0,0,0,0,28.96,43.68
Central Washington University,UG,UG,YouTube,DS - CWU - UG - YouTube - Efficient Reach,Unknown,Other,2025-10-24,2025,10,Oct,0,0,0,0,74.26,103.19
Central Washington University,UG,UG,TikTok,DS - CWU - UG - TikTok,on_web_subscribe,Other,2025-10-24,2025,10,Oct,2,0,0,2,0,0
Central Washington University,UG,Parent,Meta,DS - CWU - UG - Meta - Parents,submit_application_website,Other,2025-10-24,2025,10,Oct,1,0,0,1,0,0
Central Washington University,TRN,Transfer,Meta,DS - CWU - Transfer - Meta,In-platform social lead gen,RFI/Lead Gen,2025-10-24,2025,10,Oct,3,0,0,3,0,0
